date,max_cpuIOWaitPercent,max_cpuPercent,max_diskReadsPerSecond,max_diskWritesPerSecond,max_loadAverageOneMinute,max_memoryUsedBytes,max_swapUsedBytes
2017-08-14 11:49:19,6.4335103034973145,61.79460144042969,4122.82470703125,165.83316040039062,6.679999828338623,179772407808.0,0.0
2017-08-14 11:50:19,7.9825615882873535,93.69337463378906,5507.60009765625,182.03640747070312,13.880000114440918,179828260864.0,0.0
2017-08-14 11:51:19,0.6616209745407104,59.22718811035156,651.9303588867188,184.4368896484375,14.84000015258789,179796230144.0,0.0
2017-08-14 11:52:19,2.9062483310699463,62.84941482543945,1887.177490234375,154.60000610351562,10.020000457763672,179821232128.0,0.0
2017-08-14 11:53:19,3.931093215942383,26.140518188476562,1963.792724609375,177.63552856445312,9.9399995803833,179820363776.0,0.0
2017-08-14 11:54:19,6.667000770568848,87.56694793701172,3399.0,168.0,10.5,179865387008.0,0.0
2017-08-14 11:55:19,3.8361377716064453,79.82368469238281,4778.95556640625,195.1999969482422,15.149999618530273,179848937472.0,0.0
2017-08-14 11:56:19,3.50596022605896,55.028045654296875,1372.074462890625,160.03201293945312,13.579999923706055,179854819328.0,0.0
2017-08-14 11:57:19,6.92955207824707,22.918128967285156,4854.37109375,161.8000030517578,6.769999980926514,179842465792.0,0.0
2017-08-14 11:58:19,5.034313678741455,79.28685760498047,4757.7998046875,176.8000030517578,10.09000015258789,179816759296.0,0.0
2017-08-14 11:59:19,5.377098560333252,57.3797607421875,4758.60009765625,174.0,10.220000267028809,179803324416.0,0.0
2017-08-14 12:00:19,7.574314594268799,62.37663269042969,6144.2001953125,154.43089294433594,9.970000267028809,179569704960.0,0.0
2017-08-14 12:01:19,2.2901527881622314,32.30931091308594,2120.0,192.1999969482422,8.710000038146973,179276054528.0,0.0
2017-08-14 12:02:19,6.286000728607178,28.81126594543457,3781.39990234375,181.83636474609375,4.130000114440918,179275776000.0,0.0
2017-08-14 12:03:19,13.296246528625488,35.58405303955078,9962.5927734375,161.8000030517578,9.100000381469727,179285606400.0,0.0
2017-08-14 12:04:19,0.8763583302497864,44.52843475341797,979.0,214.0,7.260000228881836,179293847552.0,0.0
2017-08-14 12:05:19,6.322386741638184,76.56053924560547,5566.2001953125,347.3999938964844,11.630000114440918,179385630720.0,0.0
2017-08-14 12:06:19,5.584493637084961,47.44244384765625,3529.7060546875,176.0,9.710000038146973,179284279296.0,0.0
2017-08-14 12:07:19,3.3279871940612793,72.63031768798828,2772.754638671875,202.39999389648438,12.380000114440918,179333087232.0,0.0
2017-08-14 12:08:19,6.895514965057373,23.367576599121094,2961.800048828125,177.43548583984375,12.170000076293945,179351486464.0,0.0
2017-08-14 12:09:19,13.44794750213623,44.22614288330078,11051.2001953125,188.1999969482422,11.869999885559082,179420233728.0,0.0
2017-08-14 12:10:19,6.0993332862854,76.26457214355469,5446.2001953125,159.1999969482422,21.15999984741211,179434094592.0,0.0
2017-08-14 12:11:19,9.640064239501953,91.92328643798828,8306.0615234375,240.8000030517578,20.540000915527344,179447431168.0,0.0
2017-08-14 12:12:22,12.226789474487305,92.11540985107422,7884.376953125,111.62232208251953,22.200000762939453,179082199040.0,0.0
2017-08-14 12:13:22,15.944644927978516,77.25747680664062,11826.1650390625,176.8000030517578,18.010000228881836,178996051968.0,0.0
2017-08-14 12:14:22,11.220245361328125,91.53187561035156,9165.4326171875,178.60000610351562,14.869999885559082,178983387136.0,0.0
2017-08-14 12:15:22,6.164246559143066,91.6374740600586,4749.60009765625,155.23104858398438,18.860000610351562,179022643200.0,0.0
2017-08-14 12:16:22,2.967567205429077,71.89486694335938,5587.7177734375,160.8000030517578,17.860000610351562,178994724864.0,0.0
2017-08-14 12:17:22,2.1151821613311768,38.20478057861328,1908.5999755859375,159.60000610351562,11.369999885559082,179010977792.0,0.0
2017-08-14 12:18:22,0.9967442750930786,65.30642700195312,915.2000122070312,277.20001220703125,13.600000381469727,178951815168.0,0.0
2017-08-14 12:19:22,5.426395416259766,66.05274963378906,5214.8427734375,168.43368530273438,13.109999656677246,178919243776.0,0.0
2017-08-14 12:20:22,2.8869285583496094,84.0140151977539,1684.1368408203125,154.63092041015625,16.739999771118164,178948849664.0,0.0
2017-08-14 12:21:22,4.021031379699707,63.40510940551758,3918.3837890625,118.02360534667969,19.3799991607666,178973523968.0,0.0
2017-08-14 12:22:22,3.592724323272705,84.6246337890625,3519.703857421875,270.2540588378906,11.039999961853027,178921652224.0,0.0
2017-08-14 12:23:22,1.6340032815933228,86.5695571899414,3447.0,128.1999969482422,15.149999618530273,178793152512.0,0.0
2017-08-14 12:24:22,4.014836311340332,85.82515716552734,4257.45166015625,147.2294464111328,20.309999465942383,178764480512.0,0.0
2017-08-14 12:25:22,2.764838457107544,91.65330505371094,1929.185791015625,255.60000610351562,24.229999542236328,178778488832.0,0.0
2017-08-14 12:26:22,17.48430824279785,80.73320770263672,11018.2041015625,137.427490234375,22.420000076293945,178307629056.0,0.0
2017-08-14 12:27:22,17.640850067138672,80.6741714477539,16350.8701171875,192.60000610351562,19.639999389648438,178361925632.0,0.0
2017-08-14 12:28:22,22.251243591308594,87.74906158447266,19689.0,213.60000610351562,25.559999465942383,178352062464.0,0.0
2017-08-14 12:29:22,5.498471260070801,81.99859619140625,3903.199951171875,172.03440856933594,25.5,178386731008.0,0.0
2017-08-14 12:30:22,3.8301498889923096,97.46823120117188,2785.156982421875,180.0360107421875,19.75,178399805440.0,0.0
2017-08-14 12:31:22,3.013437509536743,78.94710540771484,4963.7998046875,167.2334442138672,22.920000076293945,178425888768.0,0.0
2017-08-14 12:32:22,3.1069908142089844,69.57088470458984,1333.8668212890625,189.43788146972656,21.43000030517578,178445533184.0,0.0
2017-08-14 12:33:22,11.05593204498291,79.28266906738281,7649.2001953125,194.03880310058594,15.779999732971191,178428952576.0,0.0
2017-08-14 12:34:22,9.848143577575684,86.91424560546875,10618.0,218.04360961914062,12.489999771118164,178482872320.0,0.0
2017-08-14 12:35:22,6.1685709953308105,94.37853240966797,5989.19775390625,183.39999389648438,15.220000267028809,178495815680.0,0.0
2017-08-14 12:36:22,3.2279083728790283,83.37339782714844,3189.199951171875,261.25225830078125,15.180000305175781,178471911424.0,0.0
2017-08-14 12:37:22,2.5155341625213623,65.57426452636719,2551.310302734375,179.43588256835938,15.109999656677246,178505023488.0,0.0
2017-08-14 12:38:22,3.784461259841919,56.790618896484375,2976.995361328125,192.39999389648438,18.469999313354492,178475794432.0,0.0
2017-08-14 12:39:22,8.223915100097656,59.38345718383789,3794.39990234375,145.82916259765625,17.670000076293945,178391187456.0,0.0
2017-08-14 12:40:22,9.618083000183105,87.43612670898438,11573.9150390625,189.23785400390625,15.380000114440918,178397741056.0,0.0
2017-08-14 12:41:22,13.596029281616211,57.52381134033203,11039.8076171875,192.83856201171875,14.350000381469727,178450366464.0,0.0
2017-08-14 12:42:25,14.45976448059082,79.6489486694336,10514.400390625,159.39999389648438,16.469999313354492,178438029312.0,0.0
2017-08-14 12:43:25,3.3348376750946045,62.873741149902344,10915.2001953125,143.62872314453125,14.789999961853027,178478678016.0,0.0
2017-08-14 12:44:25,13.203289985656738,75.51399230957031,13389.7998046875,157.2314453125,14.170000076293945,178492178432.0,0.0
2017-08-14 12:45:25,10.327531814575195,95.04409790039062,10754.0,174.8349609375,22.079999923706055,178509381632.0,0.0
2017-08-14 12:46:25,5.29137659072876,94.26151275634766,4037.8076171875,147.2294464111328,19.729999542236328,178475073536.0,0.0
2017-08-14 12:47:25,5.958770275115967,95.68568420410156,3053.60009765625,165.23304748535156,18.649999618530273,178489622528.0,0.0
2017-08-14 12:48:25,2.5811948776245117,88.7413558959961,1969.0,137.02740478515625,11.470000267028809,178167185408.0,0.0
2017-08-14 12:49:25,5.127175807952881,61.5311279296875,4427.7998046875,162.03240966796875,13.760000228881836,178153160704.0,0.0
2017-08-14 12:50:25,9.368420600891113,58.05740737915039,6987.794921875,241.39999389648438,18.200000762939453,178150932480.0,0.0
2017-08-14 12:51:25,12.096774101257324,75.3465805053711,10030.7998046875,210.6421356201172,18.399999618530273,178206261248.0,0.0
2017-08-14 12:52:25,2.1289384365081787,88.53082275390625,1945.800048828125,171.1999969482422,15.5,178259394560.0,0.0
2017-08-14 12:53:25,6.23024845123291,30.393779754638672,2621.5244140625,195.4390869140625,12.65999984741211,178233131008.0,0.0
2017-08-14 12:54:25,5.565853595733643,51.953125,5096.7998046875,170.1999969482422,6.769999980926514,178290393088.0,0.0
2017-08-14 12:55:25,7.412419319152832,71.33554077148438,5503.2001953125,180.0360107421875,15.4399995803833,178247270400.0,0.0
2017-08-14 12:56:25,6.515637397766113,44.53019332885742,7306.0,174.6349334716797,15.329999923706055,178284953600.0,0.0
2017-08-14 12:57:25,6.400481700897217,35.0822639465332,5132.0,282.2564392089844,9.029999732971191,178282037248.0,0.0
2017-08-14 12:58:25,6.120914459228516,53.91474151611328,5992.0,188.63772583007812,10.270000457763672,178294652928.0,0.0
2017-08-14 12:59:25,13.801926612854004,66.86372375488281,9503.5009765625,135.4270782470703,9.680000305175781,178302435328.0,0.0
2017-08-14 13:00:25,18.566987991333008,76.66149139404297,12095.400390625,174.8349609375,18.56999969482422,178358386688.0,0.0
2017-08-14 13:01:25,2.8057518005371094,39.90177536010742,1669.4000244140625,168.83377075195312,15.15999984741211,178350587904.0,0.0
2017-08-14 13:02:25,1.6936413049697876,34.72834777832031,1225.84521484375,132.62652587890625,6.920000076293945,178364514304.0,0.0
2017-08-14 13:03:25,1.7840139865875244,33.51708984375,1165.4000244140625,156.1999969482422,6.159999847412109,178414256128.0,0.0
2017-08-14 13:04:25,14.604827880859375,77.03595733642578,9329.8662109375,155.23104858398438,7.960000038146973,178371248128.0,0.0
2017-08-14 13:05:25,4.718920707702637,56.66349411010742,4527.10546875,158.39999389648438,13.5,178425053184.0,0.0
2017-08-14 13:06:25,8.45451831817627,51.70875930786133,3551.60009765625,126.02520751953125,14.4399995803833,178381389824.0,0.0
2017-08-14 13:07:25,5.361527442932129,46.37042236328125,2878.60009765625,149.39999389648438,12.859999656677246,178365300736.0,0.0
2017-08-14 13:08:25,2.4761905670166016,24.5563907623291,1401.0802001953125,157.83157348632812,10.260000228881836,178294489088.0,0.0
2017-08-14 13:09:25,9.427626609802246,48.45856857299805,5293.45849609375,123.02460479736328,9.600000381469727,178309234688.0,0.0
2017-08-14 13:10:25,3.474555015563965,50.63145065307617,3120.0,278.2556457519531,12.850000381469727,178393268224.0,0.0
2017-08-14 13:11:25,15.345987319946289,80.65682220458984,12767.400390625,180.8000030517578,14.359999656677246,178290540544.0,0.0
2017-08-14 13:12:28,18.44285011291504,87.83153533935547,16195.400390625,147.62953186035156,20.59000015258789,178336169984.0,0.0
2017-08-14 13:13:28,24.841947555541992,85.07268524169922,19658.931640625,129.6259307861328,27.65999984741211,178306809856.0,0.0
2017-08-14 13:14:28,13.365418434143066,79.63204193115234,9995.9990234375,151.23023986816406,23.350000381469727,178357010432.0,0.0
2017-08-14 13:15:28,3.2338931560516357,85.17925262451172,5615.3232421875,292.45849609375,20.139999389648438,178335514624.0,0.0
2017-08-14 13:16:28,7.088468074798584,60.41301345825195,8272.0,130.22604370117188,16.219999313354492,178267455488.0,0.0
2017-08-14 13:17:28,2.495490074157715,34.691322326660156,2929.785888671875,136.39999389648438,12.34000015258789,178287017984.0,0.0
2017-08-14 13:18:28,11.027016639709473,61.32023620605469,7643.60009765625,163.39999389648438,7.170000076293945,178247467008.0,0.0
2017-08-14 13:19:28,7.566267490386963,59.97595977783203,4309.86181640625,132.65306091308594,8.989999771118164,178293063680.0,0.0
2017-08-14 13:20:28,7.480847358703613,45.851287841796875,4525.7998046875,155.60000610351562,17.639999389648438,178316345344.0,0.0
2017-08-14 13:21:28,9.682913780212402,38.78666305541992,9620.0,133.1999969482422,16.18000030517578,178275155968.0,0.0
2017-08-14 13:22:28,4.560717582702637,48.0669059753418,2602.5205078125,122.22444152832031,10.619999885559082,178237292544.0,0.0
2017-08-14 13:23:28,4.275475025177002,55.721866607666016,6990.1982421875,115.80000305175781,10.489999771118164,178216452096.0,0.0
2017-08-14 13:24:28,6.125720024108887,56.20987319946289,7121.39990234375,188.43768310546875,13.829999923706055,178146590720.0,0.0
2017-08-14 13:25:28,11.116129875183105,78.88198852539062,6063.21240234375,191.8000030517578,18.579999923706055,178051416064.0,0.0
2017-08-14 13:26:28,10.170001029968262,81.89559936523438,9717.34375,130.0,16.950000762939453,177968988160.0,0.0
2017-08-14 13:27:28,4.940127372741699,94.59554290771484,7993.798828125,159.03179931640625,19.790000915527344,177977311232.0,0.0
2017-08-14 13:28:28,3.835163116455078,89.8677749633789,4916.783203125,122.19999694824219,18.959999084472656,178049105920.0,0.0
2017-08-14 13:29:28,5.597594738006592,70.82394409179688,4136.42724609375,695.3390502929688,18.3700008392334,178069995520.0,0.0
2017-08-14 13:30:28,7.646056652069092,98.2435073852539,7705.7998046875,121.0,19.309999465942383,178079793152.0,0.0
2017-08-14 13:31:28,7.035830497741699,96.18099212646484,5828.9658203125,120.02400207519531,20.170000076293945,178019401728.0,0.0
2017-08-14 13:32:28,5.805093288421631,47.57466506958008,5124.2001953125,117.62352752685547,11.859999656677246,178034278400.0,0.0
2017-08-14 13:33:28,8.074627876281738,71.66307067871094,7851.7705078125,119.80000305175781,8.59000015258789,177987682304.0,0.0
2017-08-14 13:34:28,8.538604736328125,79.96492767333984,13688.2001953125,163.03260803222656,11.630000114440918,177952227328.0,0.0
2017-08-14 13:35:28,10.457942962646484,73.78280639648438,10499.5,156.1999969482422,18.149999618530273,177843109888.0,0.0
2017-08-14 13:36:28,3.0564184188842773,93.34000396728516,4382.7998046875,168.8000030517578,18.549999237060547,177830526976.0,0.0
2017-08-14 13:37:28,11.919466018676758,76.66817474365234,16897.80078125,110.2220458984375,19.100000381469727,177858019328.0,0.0
2017-08-14 13:38:28,11.140130996704102,61.351078033447266,12364.0732421875,176.8353729248047,14.210000038146973,177823875072.0,0.0
2017-08-14 13:39:28,16.207399368286133,64.11104583740234,9759.5517578125,175.39999389648438,11.859999656677246,177747001344.0,0.0
2017-08-14 13:40:28,8.737279891967773,96.59261322021484,11920.3837890625,160.03201293945312,14.4399995803833,177734811648.0,0.0
2017-08-14 13:41:28,13.311932563781738,97.37237548828125,10681.400390625,175.83517456054688,21.25,177777541120.0,0.0
2017-08-14 13:42:31,15.63267993927002,64.39530944824219,11003.0009765625,214.8000030517578,20.530000686645508,177802346496.0,0.0
2017-08-14 13:43:31,14.249836921691895,79.01953887939453,11159.83203125,208.8000030517578,18.209999084472656,177875976192.0,0.0
2017-08-14 13:44:31,15.940361022949219,44.58300018310547,10572.1142578125,149.6299285888672,16.139999389648438,177733451776.0,0.0
2017-08-14 13:45:31,7.452669620513916,95.46453857421875,6660.40380859375,173.8000030517578,17.229999542236328,177741742080.0,0.0
2017-08-14 13:46:31,7.006751537322998,35.51757049560547,6072.60009765625,122.8245620727539,14.890000343322754,177734156288.0,0.0
2017-08-14 13:47:31,4.34782600402832,31.50931167602539,3722.0,207.0,11.359999656677246,177745543168.0,0.0
2017-08-14 13:48:31,3.956780433654785,35.9090690612793,4850.60009765625,186.83737182617188,8.670000076293945,177766318080.0,0.0
2017-08-14 13:49:31,8.78472900390625,45.38315200805664,4302.60009765625,150.83016967773438,7.179999828338623,177737203712.0,0.0
2017-08-14 13:50:31,4.3794145584106445,48.794090270996094,4262.65234375,138.8000030517578,12.34000015258789,177757896704.0,0.0
2017-08-14 13:51:31,10.003510475158691,42.00180435180664,7481.7998046875,159.63192749023438,9.869999885559082,177698062336.0,0.0
2017-08-14 13:52:31,6.120607376098633,89.15524291992188,4705.7998046875,139.02780151367188,9.930000305175781,177501306880.0,0.0
2017-08-14 13:53:31,2.851701498031616,25.506214141845703,2026.2052001953125,137.0,5.71999979019165,177579687936.0,0.0
2017-08-14 13:54:31,10.125375747680664,82.78470611572266,9222.0439453125,164.03280639648438,5.760000228881836,177533714432.0,0.0
2017-08-14 13:55:31,3.406984329223633,96.43732452392578,5343.86865234375,163.0,14.210000038146973,177561485312.0,0.0
2017-08-14 13:56:31,14.8399076461792,97.21123504638672,11397.0791015625,168.43368530273438,24.68000030517578,177587240960.0,0.0
2017-08-14 13:57:31,21.597469329833984,65.14382934570312,16623.19921875,212.8000030517578,24.940000534057617,177578475520.0,0.0
2017-08-14 13:58:31,21.95330238342285,66.84910583496094,17947.58984375,218.0,18.920000076293945,177636409344.0,0.0
2017-08-14 13:59:31,13.141138076782227,40.295814514160156,8087.7998046875,200.04000854492188,11.770000457763672,177625268224.0,0.0
2017-08-14 14:00:31,4.077747821807861,85.35669708251953,5131.7998046875,146.39999389648438,14.329999923706055,177678893056.0,0.0
2017-08-14 14:01:31,21.248493194580078,64.14724731445312,10137.7998046875,195.4390869140625,15.760000228881836,177726062592.0,0.0
2017-08-14 14:02:31,9.686152458190918,94.40548706054688,8372.07421875,161.8000030517578,17.010000228881836,177742725120.0,0.0
2017-08-14 14:03:31,5.2056169509887695,61.11445236206055,2655.131103515625,173.0,14.289999961853027,177774051328.0,0.0
2017-08-14 14:04:31,6.690070152282715,66.0130386352539,8011.0,134.39999389648438,13.890000343322754,177748066304.0,0.0
2017-08-14 14:05:31,7.730510711669922,70.6716079711914,9402.2001953125,214.60000610351562,18.229999542236328,177481695232.0,0.0
2017-08-14 14:06:31,3.658414363861084,57.959327697753906,4079.81591796875,152.1999969482422,18.860000610351562,177513447424.0,0.0
2017-08-14 14:07:31,3.1813626289367676,16.427783966064453,2629.725830078125,108.80000305175781,13.930000305175781,177517756416.0,0.0
2017-08-14 14:08:31,7.27646541595459,73.92110443115234,5394.7998046875,137.39999389648438,7.239999771118164,177485479936.0,0.0
2017-08-14 14:09:31,9.308270454406738,63.335670471191406,6477.09521484375,136.39999389648438,8.470000267028809,177499504640.0,0.0
2017-08-14 14:10:31,8.904487609863281,70.59884643554688,7711.7421875,136.82736206054688,14.109999656677246,177526226944.0,0.0
2017-08-14 14:11:31,8.070422172546387,70.20465850830078,7613.5224609375,112.5999984741211,16.670000076293945,177515823104.0,0.0
2017-08-14 14:12:34,9.120978355407715,66.60481262207031,10173.8349609375,125.22504425048828,17.579999923706055,177573527552.0,0.0
2017-08-14 14:13:34,14.29001522064209,82.8774642944336,15264.453125,149.60000610351562,20.510000228881836,177551704064.0,0.0
2017-08-14 14:14:34,16.8413143157959,85.57967376708984,16465.400390625,181.0,24.850000381469727,177673764864.0,0.0
2017-08-14 14:15:34,9.732738494873047,95.65021514892578,12158.2001953125,200.68026733398438,28.190000534057617,177708400640.0,0.0
2017-08-14 14:16:34,13.558048248291016,95.9881820678711,10793.599609375,240.8000030517578,27.799999237060547,177574035456.0,0.0
2017-08-14 14:17:34,9.686309814453125,95.45568084716797,10039.400390625,122.19999694824219,26.030000686645508,177575968768.0,0.0
2017-08-14 14:18:34,5.200601577758789,74.61653900146484,7773.95458984375,140.1999969482422,24.940000534057617,177629593600.0,0.0
2017-08-14 14:19:34,6.185773849487305,64.62393951416016,3415.0830078125,178.60000610351562,14.029999732971191,177638244352.0,0.0
2017-08-14 14:20:34,3.339508295059204,82.36119079589844,1872.1744384765625,154.0,16.760000228881836,177652039680.0,0.0
2017-08-14 14:21:34,9.665446281433105,95.33183288574219,8313.0,139.82797241210938,15.350000381469727,177645912064.0,0.0
2017-08-14 14:22:34,11.261034965515137,84.22502899169922,7973.0,210.39999389648438,16.739999771118164,177661149184.0,0.0
2017-08-14 14:23:34,4.279200077056885,70.94641876220703,3916.199951171875,123.4000015258789,15.239999771118164,177681383424.0,0.0
2017-08-14 14:24:34,5.865837574005127,87.31279754638672,4464.39990234375,143.0,16.389999389648438,177631363072.0,0.0
2017-08-14 14:25:34,8.095787048339844,98.58936309814453,7896.7998046875,156.63133239746094,21.209999084472656,177594318848.0,0.0
2017-08-14 14:26:34,3.993786334991455,96.86608123779297,3249.449951171875,203.75924682617188,24.549999237060547,177607409664.0,0.0
2017-08-14 14:27:34,6.108937740325928,46.33864974975586,4551.2001953125,116.4000015258789,18.329999923706055,177512939520.0,0.0
2017-08-14 14:28:34,7.437312126159668,59.23716735839844,6821.7998046875,114.6229248046875,11.869999885559082,177510727680.0,0.0
2017-08-14 14:29:34,9.525957107543945,73.55831909179688,7337.60009765625,160.4320831298828,13.329999923706055,177428987904.0,0.0
2017-08-14 14:30:34,5.693950176239014,80.33952331542969,4622.9248046875,139.82797241210938,18.799999237060547,177302945792.0,0.0
2017-08-14 14:31:34,13.253072738647461,78.56212615966797,10342.2001953125,142.8285675048828,19.229999542236328,177343119360.0,0.0
2017-08-14 14:32:34,10.56249713897705,87.03406524658203,9604.0,126.4000015258789,19.420000076293945,177320935424.0,0.0
2017-08-14 14:33:34,8.928482055664062,77.55674743652344,10673.734375,116.5999984741211,18.31999969482422,177363189760.0,0.0
2017-08-14 14:34:34,13.861882209777832,87.91929626464844,9090.818359375,132.60000610351562,18.389999389648438,177321607168.0,0.0
2017-08-14 14:35:34,8.458683967590332,91.04888916015625,8829.0,130.8000030517578,20.540000915527344,177388290048.0,0.0
2017-08-14 14:36:34,11.639680862426758,89.64115142822266,9395.7998046875,203.8000030517578,21.25,177417371648.0,0.0
2017-08-14 14:37:34,3.853670835494995,37.243797302246094,5141.0283203125,188.43768310546875,16.600000381469727,177425186816.0,0.0
2017-08-14 14:38:34,8.51074504852295,47.38401412963867,7456.69140625,114.6229248046875,12.760000228881836,177417093120.0,0.0
2017-08-14 14:39:34,10.159461975097656,77.69427490234375,6376.39990234375,110.62212371826172,13.109999656677246,177433001984.0,0.0
2017-08-14 14:40:34,11.881834030151367,80.51921844482422,8599.599609375,118.0,19.579999923706055,177426776064.0,0.0
2017-08-14 14:41:34,20.73017692565918,82.81297302246094,17508.599609375,141.0281982421875,21.360000610351562,177436540928.0,0.0
2017-08-14 14:42:37,21.12980079650879,81.49485778808594,18750.349609375,133.0,27.329999923706055,177386045440.0,0.0
2017-08-14 14:43:37,23.719459533691406,69.66805267333984,18987.19921875,123.4000015258789,27.850000381469727,177363173376.0,0.0
2017-08-14 14:44:37,9.409289360046387,79.8186264038086,10562.2001953125,137.62753295898438,20.549999237060547,177390796800.0,0.0
2017-08-14 14:45:37,13.08706283569336,69.05310821533203,11892.400390625,151.8000030517578,23.149999618530273,177357324288.0,0.0
2017-08-14 14:46:37,3.5499398708343506,49.56648254394531,2939.587890625,174.8349609375,22.780000686645508,177334976512.0,0.0
2017-08-14 14:47:37,9.139219284057617,46.3068733215332,10885.77734375,186.23724365234375,10.680000305175781,177307713536.0,0.0
2017-08-14 14:48:37,10.52262020111084,50.96987533569336,9085.7998046875,267.2534484863281,9.260000228881836,177395515392.0,0.0
2017-08-14 14:49:37,6.042084217071533,61.167625427246094,9392.87890625,140.39999389648438,7.650000095367432,177320525824.0,0.0
